sample_index,y_true,basemodel_pred,cancer_expert_pred,changed,recovered_stroma_false_negative,new_stroma_false_positive,true_epithelium_changed_to_stroma
2343,7,3,3,False,False,False,False
2344,0,0,0,False,False,False,False
2345,0,0,0,False,False,False,False
2346,7,7,7,False,False,False,False
2347,4,4,4,False,False,False,False
2348,4,4,4,False,False,False,False
2349,4,4,4,False,False,False,False
2350,1,1,1,False,False,False,False
2351,7,2,7,True,True,False,False
2352,4,4,4,False,False,False,False
2353,4,4,4,False,False,False,False
2354,8,8,8,False,False,False,False
2355,7,7,7,False,False,False,False
2356,5,5,5,False,False,False,False
2357,8,8,8,False,False,False,False
2358,2,2,2,False,False,False,False
2359,0,5,5,False,False,False,False
2360,0,0,0,False,False,False,False
2361,0,0,0,False,False,False,False
2362,5,5,5,False,False,False,False
2363,8,8,8,False,False,False,False
2364,1,1,1,False,False,False,False
2365,4,4,4,False,False,False,False
2366,8,8,8,False,False,False,False
2367,7,5,7,True,True,False,False
2368,6,6,6,False,False,False,False
2369,0,0,0,False,False,False,False
2370,3,3,3,False,False,False,False
2371,4,4,4,False,False,False,False
2372,6,6,6,False,False,False,False
2373,8,8,8,False,False,False,False
2374,6,6,6,False,False,False,False
2375,0,0,0,False,False,False,False
2376,1,1,1,False,False,False,False
2377,8,8,8,False,False,False,False
2378,8,8,8,False,False,False,False
2379,0,0,0,False,False,False,False
2380,8,8,8,False,False,False,False
2381,0,5,5,False,False,False,False
2382,8,8,8,False,False,False,False
2383,2,2,2,False,False,False,False
2384,1,1,1,False,False,False,False
2385,0,1,1,False,False,False,False
2386,7,8,7,True,True,False,False
2387,0,0,0,False,False,False,False
2388,0,5,5,False,False,False,False
2389,0,0,0,False,False,False,False
2390,8,8,8,False,False,False,False
2391,6,6,6,False,False,False,False
2392,0,0,0,False,False,False,False
2393,8,8,8,False,False,False,False
2394,8,8,8,False,False,False,False
2395,5,5,5,False,False,False,False
2396,1,1,1,False,False,False,False
2397,1,1,1,False,False,False,False
2398,0,0,0,False,False,False,False
2399,0,0,0,False,False,False,False
2400,0,0,0,False,False,False,False
2401,0,0,0,False,False,False,False
2402,7,7,7,False,False,False,False
2403,8,8,8,False,False,False,False
2404,7,7,7,False,False,False,False
2405,4,4,4,False,False,False,False
2406,5,8,7,True,False,True,False
2407,8,8,8,False,False,False,False
2408,6,6,6,False,False,False,False
2409,0,0,0,False,False,False,False
2410,4,4,4,False,False,False,False
2411,0,0,0,False,False,False,False
2412,1,1,1,False,False,False,False
2413,8,8,8,False,False,False,False
2414,8,8,8,False,False,False,False
2415,7,5,7,True,True,False,False
2416,0,0,0,False,False,False,False
2417,2,2,2,False,False,False,False
2418,5,5,5,False,False,False,False
2419,6,6,6,False,False,False,False
2420,0,0,0,False,False,False,False
2421,1,1,1,False,False,False,False
2422,1,1,1,False,False,False,False
2423,0,0,0,False,False,False,False
2424,8,8,8,False,False,False,False
2425,7,8,7,True,True,False,False
2426,1,1,1,False,False,False,False
2427,5,4,4,False,False,False,False
2428,0,0,0,False,False,False,False
2429,1,1,1,False,False,False,False
2430,4,4,4,False,False,False,False
2431,4,4,4,False,False,False,False
2432,0,0,0,False,False,False,False
2433,0,0,0,False,False,False,False
2434,8,8,8,False,False,False,False
2435,1,1,1,False,False,False,False
2436,3,3,3,False,False,False,False
2437,8,8,8,False,False,False,False
2438,2,2,2,False,False,False,False
2439,0,0,0,False,False,False,False
2440,6,8,8,False,False,False,False
2441,8,8,8,False,False,False,False
2442,5,5,5,False,False,False,False
2443,0,3,3,False,False,False,False
2444,0,0,0,False,False,False,False
2445,3,3,3,False,False,False,False
2446,0,0,0,False,False,False,False
2447,5,5,5,False,False,False,False
2448,4,4,4,False,False,False,False
2449,1,1,1,False,False,False,False
2450,5,5,5,False,False,False,False
2451,0,0,0,False,False,False,False
2452,6,6,6,False,False,False,False
2453,4,4,4,False,False,False,False
2454,1,1,1,False,False,False,False
2455,6,6,6,False,False,False,False
2456,5,5,5,False,False,False,False
2457,1,1,1,False,False,False,False
2458,1,1,1,False,False,False,False
2459,0,0,0,False,False,False,False
2460,0,0,0,False,False,False,False
2461,2,2,2,False,False,False,False
2462,7,7,7,False,False,False,False
2463,0,0,0,False,False,False,False
2464,1,1,1,False,False,False,False
2465,5,5,5,False,False,False,False
2466,8,8,8,False,False,False,False
2467,8,8,8,False,False,False,False
2468,4,4,4,False,False,False,False
2469,4,4,4,False,False,False,False
2470,7,7,7,False,False,False,False
2471,1,1,1,False,False,False,False
2472,2,2,2,False,False,False,False
2473,4,4,4,False,False,False,False
2474,8,6,6,False,False,False,False
2475,8,8,8,False,False,False,False
2476,5,5,5,False,False,False,False
2477,0,0,0,False,False,False,False
2478,1,1,1,False,False,False,False
2479,0,3,3,False,False,False,False
2480,8,8,8,False,False,False,False
2481,1,1,1,False,False,False,False
2482,1,1,1,False,False,False,False
2483,6,6,6,False,False,False,False
2484,4,4,4,False,False,False,False
2485,0,0,0,False,False,False,False
2486,0,0,0,False,False,False,False
2487,6,6,6,False,False,False,False
2488,0,0,0,False,False,False,False
2489,8,8,8,False,False,False,False
2490,8,8,8,False,False,False,False
2491,4,4,4,False,False,False,False
2492,0,5,5,False,False,False,False
2493,1,1,1,False,False,False,False
2494,2,2,2,False,False,False,False
2495,0,0,0,False,False,False,False
2496,0,0,0,False,False,False,False
2497,6,6,6,False,False,False,False
2498,4,4,4,False,False,False,False
2499,6,3,3,False,False,False,False
2500,4,4,4,False,False,False,False
2501,5,5,5,False,False,False,False
2502,0,0,0,False,False,False,False
2503,3,3,3,False,False,False,False
2504,4,4,4,False,False,False,False
2505,3,3,3,False,False,False,False
2506,6,6,6,False,False,False,False
2507,0,0,0,False,False,False,False
2508,2,2,2,False,False,False,False
2509,0,0,0,False,False,False,False
2510,8,8,8,False,False,False,False
2511,6,6,6,False,False,False,False
2512,6,6,6,False,False,False,False
2513,3,3,3,False,False,False,False
2514,5,5,5,False,False,False,False
2515,8,8,8,False,False,False,False
2516,0,0,0,False,False,False,False
2517,8,8,8,False,False,False,False
2518,5,5,5,False,False,False,False
2519,5,5,5,False,False,False,False
2520,0,0,0,False,False,False,False
2521,4,6,6,False,False,False,False
2522,6,8,8,False,False,False,False
2523,6,3,3,False,False,False,False
2524,4,4,4,False,False,False,False
2525,8,8,8,False,False,False,False
2526,0,5,5,False,False,False,False
2527,6,6,6,False,False,False,False
2528,4,4,4,False,False,False,False
2529,0,0,0,False,False,False,False
2530,4,4,4,False,False,False,False
2531,7,7,7,False,False,False,False
2532,3,3,3,False,False,False,False
2533,1,1,1,False,False,False,False
2534,0,0,0,False,False,False,False
2535,3,3,3,False,False,False,False
2536,6,6,6,False,False,False,False
2537,8,8,8,False,False,False,False
2538,0,0,0,False,False,False,False
2539,5,5,5,False,False,False,False
2540,8,8,8,False,False,False,False
2541,0,0,0,False,False,False,False
2542,0,0,0,False,False,False,False
2543,8,8,8,False,False,False,False
2544,0,0,0,False,False,False,False
2545,1,1,1,False,False,False,False
2546,0,0,0,False,False,False,False
2547,0,0,0,False,False,False,False
2548,7,7,7,False,False,False,False
2549,5,5,5,False,False,False,False
2550,0,5,5,False,False,False,False
2551,2,2,2,False,False,False,False
2552,5,5,5,False,False,False,False
2553,5,5,5,False,False,False,False
2554,1,1,1,False,False,False,False
2555,6,6,6,False,False,False,False
2556,1,1,1,False,False,False,False
2557,0,0,0,False,False,False,False
2558,8,8,8,False,False,False,False
2559,8,8,8,False,False,False,False
2560,0,0,0,False,False,False,False
2561,0,0,0,False,False,False,False
2562,3,3,3,False,False,False,False
2563,2,2,2,False,False,False,False
2564,8,8,8,False,False,False,False
2565,6,6,6,False,False,False,False
2566,1,1,1,False,False,False,False
2567,0,0,0,False,False,False,False
2568,0,0,0,False,False,False,False
2569,4,4,4,False,False,False,False
2570,4,4,4,False,False,False,False
2571,4,4,4,False,False,False,False
2572,4,4,4,False,False,False,False
2573,2,2,2,False,False,False,False
2574,4,4,4,False,False,False,False
2575,4,4,4,False,False,False,False
2576,0,0,0,False,False,False,False
2577,5,5,5,False,False,False,False
2578,6,6,6,False,False,False,False
2579,8,8,8,False,False,False,False
2580,4,4,4,False,False,False,False
2581,0,0,0,False,False,False,False
2582,0,3,3,False,False,False,False
2583,4,4,4,False,False,False,False
2584,6,6,6,False,False,False,False
2585,8,8,8,False,False,False,False
2586,8,8,8,False,False,False,False
2587,1,1,1,False,False,False,False
2588,4,4,4,False,False,False,False
2589,4,4,4,False,False,False,False
2590,1,1,1,False,False,False,False
2591,1,1,1,False,False,False,False
2592,3,3,3,False,False,False,False
2593,1,1,1,False,False,False,False
2594,6,3,3,False,False,False,False
2595,4,4,4,False,False,False,False
2596,6,6,6,False,False,False,False
2597,8,8,8,False,False,False,False
2598,8,8,8,False,False,False,False
2599,3,3,3,False,False,False,False
2600,8,8,8,False,False,False,False
2601,8,8,8,False,False,False,False
2602,8,8,8,False,False,False,False
2603,7,7,7,False,False,False,False
2604,8,8,8,False,False,False,False
2605,1,1,1,False,False,False,False
2606,6,8,8,False,False,False,False
2607,8,8,8,False,False,False,False
2608,4,4,4,False,False,False,False
2609,4,4,4,False,False,False,False
2610,5,5,5,False,False,False,False
2611,5,5,5,False,False,False,False
2612,3,3,3,False,False,False,False
2613,8,8,8,False,False,False,False
2614,8,8,8,False,False,False,False
2615,0,0,0,False,False,False,False
2616,8,8,8,False,False,False,False
2617,4,4,4,False,False,False,False
2618,4,4,4,False,False,False,False
2619,0,0,0,False,False,False,False
2620,8,8,8,False,False,False,False
2621,4,4,4,False,False,False,False
2622,1,1,1,False,False,False,False
2623,4,4,4,False,False,False,False
2624,1,1,1,False,False,False,False
2625,0,0,0,False,False,False,False
2626,6,6,6,False,False,False,False
2627,3,3,3,False,False,False,False
2628,4,6,6,False,False,False,False
2629,4,4,4,False,False,False,False
2630,5,5,5,False,False,False,False
2631,8,8,8,False,False,False,False
2632,3,3,3,False,False,False,False
2633,7,7,7,False,False,False,False
2634,4,4,4,False,False,False,False
2635,8,8,8,False,False,False,False
2636,6,6,6,False,False,False,False
2637,3,3,3,False,False,False,False
2638,0,0,0,False,False,False,False
2639,8,8,8,False,False,False,False
2640,8,8,8,False,False,False,False
2641,0,0,0,False,False,False,False
2642,2,2,2,False,False,False,False
2643,4,4,4,False,False,False,False
2644,1,1,1,False,False,False,False
2645,3,3,3,False,False,False,False
2646,8,8,8,False,False,False,False
2647,5,5,7,True,False,True,False
2648,1,1,1,False,False,False,False
2649,3,3,3,False,False,False,False
2650,6,6,6,False,False,False,False
2651,3,3,3,False,False,False,False
2652,0,0,0,False,False,False,False
2653,8,8,8,False,False,False,False
2654,6,6,6,False,False,False,False
2655,3,3,3,False,False,False,False
2656,8,8,8,False,False,False,False
2657,1,1,1,False,False,False,False
2658,0,0,0,False,False,False,False
2659,6,6,6,False,False,False,False
2660,0,0,0,False,False,False,False
2661,8,8,8,False,False,False,False
2662,0,0,0,False,False,False,False
2663,3,3,3,False,False,False,False
2664,8,8,8,False,False,False,False
2665,4,4,4,False,False,False,False
2666,8,8,8,False,False,False,False
2667,4,4,4,False,False,False,False
2668,3,3,3,False,False,False,False
2669,8,8,8,False,False,False,False
2670,1,1,1,False,False,False,False
2671,6,6,6,False,False,False,False
2672,3,3,3,False,False,False,False
2673,1,1,1,False,False,False,False
2674,4,4,4,False,False,False,False
2675,3,3,3,False,False,False,False
2676,6,6,6,False,False,False,False
2677,8,8,8,False,False,False,False
2678,2,2,2,False,False,False,False
2679,2,2,2,False,False,False,False
2680,2,2,7,True,False,True,False
2681,4,4,4,False,False,False,False
2682,1,1,1,False,False,False,False
2683,0,0,0,False,False,False,False
2684,4,4,4,False,False,False,False
2685,0,0,0,False,False,False,False
2686,4,4,4,False,False,False,False
2687,7,5,7,True,True,False,False
2688,4,4,4,False,False,False,False
2689,7,7,7,False,False,False,False
2690,8,8,8,False,False,False,False
2691,5,5,5,False,False,False,False
2692,4,4,4,False,False,False,False
2693,3,3,3,False,False,False,False
2694,7,5,7,True,True,False,False
2695,8,8,8,False,False,False,False
2696,7,5,7,True,True,False,False
2697,7,7,7,False,False,False,False
2698,3,3,3,False,False,False,False
2699,4,4,4,False,False,False,False
2700,0,0,0,False,False,False,False
2701,1,1,1,False,False,False,False
2702,3,3,3,False,False,False,False
2703,0,0,0,False,False,False,False
2704,6,6,6,False,False,False,False
2705,8,8,8,False,False,False,False
2706,4,4,4,False,False,False,False
2707,7,8,8,False,False,False,False
2708,3,3,3,False,False,False,False
2709,6,3,3,False,False,False,False
2710,7,5,7,True,True,False,False
2711,6,6,6,False,False,False,False
2712,5,2,2,False,False,False,False
2713,8,8,8,False,False,False,False
2714,4,4,4,False,False,False,False
2715,7,5,7,True,True,False,False
2716,0,0,0,False,False,False,False
2717,4,4,4,False,False,False,False
2718,4,4,4,False,False,False,False
2719,1,1,1,False,False,False,False
2720,3,3,3,False,False,False,False
2721,4,4,4,False,False,False,False
2722,6,6,6,False,False,False,False
2723,8,8,8,False,False,False,False
2724,4,4,4,False,False,False,False
2725,1,1,1,False,False,False,False
2726,2,2,2,False,False,False,False
2727,0,0,0,False,False,False,False
2728,8,8,8,False,False,False,False
2729,4,4,4,False,False,False,False
2730,8,8,8,False,False,False,False
2731,8,8,8,False,False,False,False
2732,4,4,4,False,False,False,False
2733,6,6,6,False,False,False,False
2734,1,1,1,False,False,False,False
2735,8,8,8,False,False,False,False
2736,3,3,3,False,False,False,False
2737,0,0,0,False,False,False,False
2738,7,7,7,False,False,False,False
2739,5,5,5,False,False,False,False
2740,8,8,8,False,False,False,False
2741,5,5,5,False,False,False,False
2742,4,4,4,False,False,False,False
2743,8,8,7,True,False,True,True
2744,0,0,0,False,False,False,False
2745,4,4,4,False,False,False,False
2746,3,3,3,False,False,False,False
2747,3,3,3,False,False,False,False
2748,7,7,7,False,False,False,False
2749,8,8,8,False,False,False,False
2750,4,4,4,False,False,False,False
2751,7,7,7,False,False,False,False
2752,6,6,6,False,False,False,False
2753,6,6,6,False,False,False,False
2754,8,8,8,False,False,False,False
2755,4,4,4,False,False,False,False
2756,4,4,4,False,False,False,False
2757,0,0,0,False,False,False,False
2758,6,6,6,False,False,False,False
2759,0,0,0,False,False,False,False
2760,4,4,4,False,False,False,False
2761,0,0,0,False,False,False,False
2762,8,8,8,False,False,False,False
2763,1,1,1,False,False,False,False
2764,5,5,5,False,False,False,False
2765,0,0,0,False,False,False,False
2766,4,4,4,False,False,False,False
2767,1,1,1,False,False,False,False
2768,0,3,3,False,False,False,False
2769,7,7,7,False,False,False,False
2770,8,8,8,False,False,False,False
2771,5,5,5,False,False,False,False
2772,6,6,6,False,False,False,False
2773,0,0,0,False,False,False,False
2774,2,2,2,False,False,False,False
2775,1,1,1,False,False,False,False
2776,1,1,1,False,False,False,False
2777,3,3,3,False,False,False,False
2778,3,3,3,False,False,False,False
2779,6,6,6,False,False,False,False
2780,6,6,6,False,False,False,False
2781,0,0,0,False,False,False,False
2782,4,4,4,False,False,False,False
2783,4,4,4,False,False,False,False
2784,4,4,4,False,False,False,False
2785,1,1,1,False,False,False,False
2786,0,0,0,False,False,False,False
2787,0,0,0,False,False,False,False
2788,8,8,8,False,False,False,False
2789,8,8,8,False,False,False,False
2790,8,8,8,False,False,False,False
2791,0,0,0,False,False,False,False
2792,8,8,8,False,False,False,False
2793,8,8,8,False,False,False,False
2794,4,5,5,False,False,False,False
2795,0,5,5,False,False,False,False
2796,8,8,8,False,False,False,False
2797,0,0,0,False,False,False,False
2798,8,8,8,False,False,False,False
2799,4,4,4,False,False,False,False
2800,4,4,4,False,False,False,False
2801,7,7,7,False,False,False,False
2802,1,1,1,False,False,False,False
2803,1,1,1,False,False,False,False
2804,7,7,7,False,False,False,False
2805,0,0,0,False,False,False,False
2806,7,8,7,True,True,False,False
2807,6,6,6,False,False,False,False
2808,0,0,0,False,False,False,False
2809,5,5,5,False,False,False,False
2810,2,2,2,False,False,False,False
2811,3,3,3,False,False,False,False
2812,0,5,5,False,False,False,False
